Source;Target;Type;Weight
658.0;2110;Directed;10
666.0;2110;Directed;68
742.0;2110;Directed;7
770.0;2110;Directed;2
784.0;2110;Directed;19
867.0;2110;Directed;97
874.0;2110;Directed;17
902.0;2110;Directed;40
903.0;2110;Directed;2
912.0;2110;Directed;2
1025.0;2110;Directed;23
1062.0;2110;Directed;15
1065.0;2110;Directed;11
1066.0;2110;Directed;3
1071.0;2110;Directed;183
1214.0;2110;Directed;6
1292.0;2110;Directed;8
1298.0;2110;Directed;385
1299.0;2110;Directed;13
1349.0;2110;Directed;5
1359.0;2110;Directed;18
1361.0;2110;Directed;3
1467.0;2110;Directed;47
1557.0;2110;Directed;6
1582.0;2110;Directed;37
1596.0;2110;Directed;9
1601.0;2110;Directed;5
1606.0;2110;Directed;113
1608.0;2110;Directed;1249
1632.0;2110;Directed;15
;2110;Directed;2
1691.0;2110;Directed;14
1736.0;2110;Directed;2
1743.0;2110;Directed;37
1750.0;2110;Directed;2
1808.0;2110;Directed;40
1816.0;2110;Directed;21
;2110;Directed;6
1825.0;2110;Directed;5
1916.0;2110;Directed;22
1917.0;2110;Directed;1
;2110;Directed;1
1923.0;2110;Directed;2
1929.0;2110;Directed;2
1931.0;2110;Directed;3
1951.0;2110;Directed;2
1959.0;2110;Directed;5
2011.0;2110;Directed;10
2021.0;2110;Directed;6
2027.0;2110;Directed;6
2121.0;2110;Directed;2
2126.0;2110;Directed;2
666.0;2111;Directed;3
1941.0;2112;Directed;2
628.0;2113;Directed;6
650.0;2113;Directed;2
653.0;2113;Directed;4
654.0;2113;Directed;8
658.0;2113;Directed;24
665.0;2113;Directed;14
666.0;2113;Directed;88
742.0;2113;Directed;12
746.0;2113;Directed;60
770.0;2113;Directed;1
782.0;2113;Directed;3
783.0;2113;Directed;7
784.0;2113;Directed;22
836.0;2113;Directed;12
867.0;2113;Directed;104
874.0;2113;Directed;27
880.0;2113;Directed;68
894.0;2113;Directed;7
895.0;2113;Directed;3
898.0;2113;Directed;24
902.0;2113;Directed;143
903.0;2113;Directed;2
907.0;2113;Directed;5
912.0;2113;Directed;36
1025.0;2113;Directed;23
1054.0;2113;Directed;2
1062.0;2113;Directed;5
1063.0;2113;Directed;45
1065.0;2113;Directed;15
1066.0;2113;Directed;3
1071.0;2113;Directed;447
1072.0;2113;Directed;1
1073.0;2113;Directed;5
1080.0;2113;Directed;3
1131.0;2113;Directed;3
1132.0;2113;Directed;58
1214.0;2113;Directed;11
1243.0;2113;Directed;60
1286.0;2113;Directed;8
1292.0;2113;Directed;17
1298.0;2113;Directed;431
1299.0;2113;Directed;22
1359.0;2113;Directed;28
1361.0;2113;Directed;59
1443.0;2113;Directed;8
1467.0;2113;Directed;170
1557.0;2113;Directed;6
1578.0;2113;Directed;4
1601.0;2113;Directed;2
1606.0;2113;Directed;5
1607.0;2113;Directed;5
1608.0;2113;Directed;75
1632.0;2113;Directed;5
1640.0;2113;Directed;5
1643.0;2113;Directed;3
;2113;Directed;10
1665.0;2113;Directed;1
1668.0;2113;Directed;22
1691.0;2113;Directed;20
1736.0;2113;Directed;2
1743.0;2113;Directed;119
;2113;Directed;2
;2113;Directed;2
1749.0;2113;Directed;18
1752.0;2113;Directed;3
1753.0;2113;Directed;76
1795.0;2113;Directed;18
1808.0;2113;Directed;200
1825.0;2113;Directed;45
;2113;Directed;10
1916.0;2113;Directed;36
1917.0;2113;Directed;10
1923.0;2113;Directed;2
1928.0;2113;Directed;1
1929.0;2113;Directed;2
1931.0;2113;Directed;3
1940.0;2113;Directed;13
1944.0;2113;Directed;9
1951.0;2113;Directed;2
1959.0;2113;Directed;13
1999.0;2113;Directed;6
2011.0;2113;Directed;9
2012.0;2113;Directed;1
2021.0;2113;Directed;15
2044.0;2113;Directed;4
2118.0;2113;Directed;2
2121.0;2113;Directed;5
2126.0;2113;Directed;10
1941.0;2114;Directed;2
1070.0;2115;Directed;1
1920.0;2116;Directed;1
;2117;Directed;1
628.0;2118;Directed;6
634.0;2118;Directed;65
637.0;2118;Directed;1
658.0;2118;Directed;22
665.0;2118;Directed;16
666.0;2118;Directed;78
742.0;2118;Directed;8
746.0;2118;Directed;60
770.0;2118;Directed;4
782.0;2118;Directed;5
783.0;2118;Directed;12
784.0;2118;Directed;3
836.0;2118;Directed;12
867.0;2118;Directed;10
874.0;2118;Directed;23
894.0;2118;Directed;7
902.0;2118;Directed;118
903.0;2118;Directed;2
905.0;2118;Directed;1
907.0;2118;Directed;5
912.0;2118;Directed;37
1025.0;2118;Directed;23
1062.0;2118;Directed;4
1063.0;2118;Directed;62
1064.0;2118;Directed;1
1065.0;2118;Directed;14
1071.0;2118;Directed;386
1072.0;2118;Directed;1
1073.0;2118;Directed;5
1080.0;2118;Directed;3
1119.0;2118;Directed;14
1120.0;2118;Directed;49
1131.0;2118;Directed;3
1132.0;2118;Directed;24
1214.0;2118;Directed;6
1237.0;2118;Directed;1
1241.0;2118;Directed;24
1243.0;2118;Directed;64
1286.0;2118;Directed;1
1292.0;2118;Directed;6
1299.0;2118;Directed;16
1359.0;2118;Directed;19
1361.0;2118;Directed;59
1467.0;2118;Directed;55
1557.0;2118;Directed;3
1601.0;2118;Directed;3
1606.0;2118;Directed;4
1608.0;2118;Directed;7
1632.0;2118;Directed;15
1640.0;2118;Directed;5
;2118;Directed;2
1670.0;2118;Directed;2
1691.0;2118;Directed;16
1736.0;2118;Directed;2
1743.0;2118;Directed;101
1750.0;2118;Directed;39
1752.0;2118;Directed;3
1753.0;2118;Directed;4
1795.0;2118;Directed;18
1806.0;2118;Directed;2
1808.0;2118;Directed;198
1825.0;2118;Directed;9
;2118;Directed;10
1916.0;2118;Directed;28
1917.0;2118;Directed;126
1918.0;2118;Directed;8
1921.0;2118;Directed;1
1931.0;2118;Directed;3
1944.0;2118;Directed;4
1951.0;2118;Directed;2
1959.0;2118;Directed;11
1999.0;2118;Directed;8
2011.0;2118;Directed;18
2021.0;2118;Directed;12
2044.0;2118;Directed;13
2113.0;2118;Directed;12
2121.0;2118;Directed;3
2126.0;2118;Directed;8
2119.0;2119;Directed;4
628.0;2120;Directed;6
650.0;2120;Directed;1
653.0;2120;Directed;2
658.0;2120;Directed;24
665.0;2120;Directed;14
666.0;2120;Directed;88
742.0;2120;Directed;12
746.0;2120;Directed;60
770.0;2120;Directed;1
784.0;2120;Directed;18
836.0;2120;Directed;12
867.0;2120;Directed;86
874.0;2120;Directed;27
894.0;2120;Directed;7
902.0;2120;Directed;121
903.0;2120;Directed;2
907.0;2120;Directed;5
912.0;2120;Directed;37
1025.0;2120;Directed;23
1062.0;2120;Directed;5
1065.0;2120;Directed;14
1071.0;2120;Directed;441
1073.0;2120;Directed;5
1080.0;2120;Directed;3
1131.0;2120;Directed;3
1132.0;2120;Directed;7
1214.0;2120;Directed;10
1243.0;2120;Directed;60
1292.0;2120;Directed;6
1299.0;2120;Directed;23
1359.0;2120;Directed;26
1361.0;2120;Directed;59
1467.0;2120;Directed;35
1557.0;2120;Directed;5
1601.0;2120;Directed;2
1606.0;2120;Directed;4
1607.0;2120;Directed;4
1608.0;2120;Directed;5
1632.0;2120;Directed;1
1640.0;2120;Directed;5
1643.0;2120;Directed;1
;2120;Directed;48
1691.0;2120;Directed;20
1736.0;2120;Directed;2
1743.0;2120;Directed;115
1749.0;2120;Directed;1
1752.0;2120;Directed;3
1795.0;2120;Directed;18
1808.0;2120;Directed;200
1825.0;2120;Directed;6
;2120;Directed;10
1916.0;2120;Directed;34
1917.0;2120;Directed;9
1923.0;2120;Directed;2
1929.0;2120;Directed;2
1931.0;2120;Directed;3
1940.0;2120;Directed;3
1951.0;2120;Directed;2
1959.0;2120;Directed;13
2011.0;2120;Directed;6
2021.0;2120;Directed;11
2044.0;2120;Directed;4
2113.0;2120;Directed;2
2121.0;2120;Directed;5
2126.0;2120;Directed;10
628.0;2121;Directed;3
630.0;2121;Directed;1
650.0;2121;Directed;2
658.0;2121;Directed;13
666.0;2121;Directed;68
742.0;2121;Directed;7
746.0;2121;Directed;6
770.0;2121;Directed;1
783.0;2121;Directed;5
784.0;2121;Directed;21
867.0;2121;Directed;101
874.0;2121;Directed;23
902.0;2121;Directed;44
903.0;2121;Directed;2
1025.0;2121;Directed;23
1062.0;2121;Directed;4
1063.0;2121;Directed;4
1065.0;2121;Directed;15
1066.0;2121;Directed;3
1071.0;2121;Directed;209
1120.0;2121;Directed;9
1132.0;2121;Directed;2
1214.0;2121;Directed;6
1243.0;2121;Directed;3
1292.0;2121;Directed;15
1298.0;2121;Directed;385
1299.0;2121;Directed;16
1359.0;2121;Directed;18
1361.0;2121;Directed;3
1467.0;2121;Directed;17
1556.0;2121;Directed;1
1557.0;2121;Directed;6
1601.0;2121;Directed;2
1606.0;2121;Directed;105
1608.0;2121;Directed;1203
1632.0;2121;Directed;2
1643.0;2121;Directed;1
1691.0;2121;Directed;14
1736.0;2121;Directed;2
1743.0;2121;Directed;43
1750.0;2121;Directed;2
1752.0;2121;Directed;3
1808.0;2121;Directed;74
1816.0;2121;Directed;2
1916.0;2121;Directed;21
1917.0;2121;Directed;1
1928.0;2121;Directed;16
1929.0;2121;Directed;2
1931.0;2121;Directed;3
1951.0;2121;Directed;2
1959.0;2121;Directed;5
2011.0;2121;Directed;8
2021.0;2121;Directed;6
2121.0;2121;Directed;3
2126.0;2121;Directed;2
1691.0;2122;Directed;2
1691.0;2123;Directed;2
1923.0;2124;Directed;1
1355.0;2125;Directed;1
628.0;2126;Directed;6
650.0;2126;Directed;3
653.0;2126;Directed;2
658.0;2126;Directed;24
665.0;2126;Directed;14
666.0;2126;Directed;88
742.0;2126;Directed;12
746.0;2126;Directed;81
784.0;2126;Directed;19
836.0;2126;Directed;12
867.0;2126;Directed;103
874.0;2126;Directed;27
894.0;2126;Directed;7
902.0;2126;Directed;134
903.0;2126;Directed;2
907.0;2126;Directed;5
912.0;2126;Directed;37
1025.0;2126;Directed;23
1062.0;2126;Directed;5
1063.0;2126;Directed;6
1065.0;2126;Directed;14
1066.0;2126;Directed;3
1071.0;2126;Directed;447
1073.0;2126;Directed;5
1080.0;2126;Directed;3
1120.0;2126;Directed;1
1131.0;2126;Directed;3
1132.0;2126;Directed;7
1214.0;2126;Directed;7
1243.0;2126;Directed;60
1292.0;2126;Directed;6
1299.0;2126;Directed;22
1359.0;2126;Directed;18
1361.0;2126;Directed;65
1467.0;2126;Directed;8
1517.0;2126;Directed;1
1557.0;2126;Directed;6
1601.0;2126;Directed;15
1606.0;2126;Directed;5
1608.0;2126;Directed;5
1632.0;2126;Directed;1
1640.0;2126;Directed;5
1691.0;2126;Directed;20
1736.0;2126;Directed;6
1743.0;2126;Directed;114
1752.0;2126;Directed;3
1795.0;2126;Directed;18
1808.0;2126;Directed;196
1825.0;2126;Directed;3
;2126;Directed;10
1916.0;2126;Directed;24
1917.0;2126;Directed;10
1923.0;2126;Directed;2
1929.0;2126;Directed;2
1931.0;2126;Directed;3
1940.0;2126;Directed;4
1951.0;2126;Directed;2
1959.0;2126;Directed;13
2011.0;2126;Directed;8
2021.0;2126;Directed;10
2044.0;2126;Directed;4
2121.0;2126;Directed;2
2126.0;2126;Directed;10
1941.0;2127;Directed;1
777.0;2128;Directed;1
1632.0;2128;Directed;1
1204.0;2129;Directed;1
1795.0;2130;Directed;7
1795.0;2131;Directed;7
1025.0;2132;Directed;12
867.0;2133;Directed;3
1795.0;2134;Directed;7
1795.0;2135;Directed;7
1025.0;2136;Directed;12
1795.0;2137;Directed;7
1025.0;2138;Directed;12
588.0;2139;Directed;3
733.0;2139;Directed;4
739.0;2139;Directed;4
826.0;2139;Directed;3
921.0;2139;Directed;4
940.0;2139;Directed;8
1024.0;2139;Directed;3
1098.0;2139;Directed;8
1168.0;2139;Directed;3
1180.0;2139;Directed;3
1342.0;2139;Directed;3
1403.0;2139;Directed;3
1641.0;2139;Directed;3
1704.0;2139;Directed;4
;2139;Directed;4
1890.0;2139;Directed;1
588.0;2140;Directed;3
727.0;2140;Directed;3
733.0;2140;Directed;4
734.0;2140;Directed;1
739.0;2140;Directed;4
826.0;2140;Directed;3
921.0;2140;Directed;4
940.0;2140;Directed;8
1024.0;2140;Directed;3
1098.0;2140;Directed;8
1168.0;2140;Directed;3
1180.0;2140;Directed;4
1342.0;2140;Directed;3
1366.0;2140;Directed;1
1403.0;2140;Directed;3
1641.0;2140;Directed;3
1704.0;2140;Directed;4
;2140;Directed;4
1890.0;2140;Directed;4
1983.0;2140;Directed;5
727.0;2141;Directed;3
734.0;2141;Directed;1
1983.0;2141;Directed;5
610.0;2142;Directed;1
1772.0;2142;Directed;2
1950.0;2143;Directed;1
628.0;2144;Directed;3
;2144;Directed;1
641.0;2144;Directed;2
658.0;2144;Directed;11
665.0;2144;Directed;14
666.0;2144;Directed;20
742.0;2144;Directed;5
746.0;2144;Directed;44
753.0;2144;Directed;1
836.0;2144;Directed;12
858.0;2144;Directed;1
867.0;2144;Directed;2
874.0;2144;Directed;4
894.0;2144;Directed;7
902.0;2144;Directed;71
907.0;2144;Directed;5
912.0;2144;Directed;36
1060.0;2144;Directed;3
1062.0;2144;Directed;3
1071.0;2144;Directed;217
1072.0;2144;Directed;2
1073.0;2144;Directed;5
1080.0;2144;Directed;1
1119.0;2144;Directed;1
1120.0;2144;Directed;33
1131.0;2144;Directed;3
1132.0;2144;Directed;8
1214.0;2144;Directed;4
1243.0;2144;Directed;42
1292.0;2144;Directed;2
1298.0;2144;Directed;821
1299.0;2144;Directed;6
1359.0;2144;Directed;10
1361.0;2144;Directed;42
1467.0;2144;Directed;11
1478.0;2144;Directed;1
1606.0;2144;Directed;29
1608.0;2144;Directed;210
1640.0;2144;Directed;5
1643.0;2144;Directed;2
1670.0;2144;Directed;20
1691.0;2144;Directed;6
1743.0;2144;Directed;68
1795.0;2144;Directed;18
1808.0;2144;Directed;92
1816.0;2144;Directed;3
1825.0;2144;Directed;1
;2144;Directed;2
;2144;Directed;1
1916.0;2144;Directed;5
1917.0;2144;Directed;2
1928.0;2144;Directed;12
1959.0;2144;Directed;6
2021.0;2144;Directed;5
2042.0;2144;Directed;1
2044.0;2144;Directed;9
2126.0;2144;Directed;7
1795.0;2145;Directed;7
1816.0;2145;Directed;1
1795.0;2146;Directed;7
1795.0;2147;Directed;7
1025.0;2148;Directed;12
1025.0;2149;Directed;12
1025.0;2150;Directed;12
1772.0;2150;Directed;1
1850.0;2150;Directed;1
1025.0;2151;Directed;12
1025.0;2152;Directed;4
;2153;Directed;2
628.0;2154;Directed;6
650.0;2154;Directed;2
653.0;2154;Directed;2
658.0;2154;Directed;23
665.0;2154;Directed;14
666.0;2154;Directed;86
742.0;2154;Directed;10
746.0;2154;Directed;81
784.0;2154;Directed;19
836.0;2154;Directed;12
867.0;2154;Directed;74
874.0;2154;Directed;25
884.0;2154;Directed;4
894.0;2154;Directed;7
902.0;2154;Directed;125
903.0;2154;Directed;2
907.0;2154;Directed;5
912.0;2154;Directed;36
1025.0;2154;Directed;23
1062.0;2154;Directed;4
1065.0;2154;Directed;14
1066.0;2154;Directed;3
1071.0;2154;Directed;436
1073.0;2154;Directed;5
1080.0;2154;Directed;3
1131.0;2154;Directed;3
1132.0;2154;Directed;7
1214.0;2154;Directed;6
1243.0;2154;Directed;60
1292.0;2154;Directed;6
1299.0;2154;Directed;20
1359.0;2154;Directed;14
1361.0;2154;Directed;59
1467.0;2154;Directed;4
1557.0;2154;Directed;5
1601.0;2154;Directed;1
1606.0;2154;Directed;5
1608.0;2154;Directed;5
1632.0;2154;Directed;10
1640.0;2154;Directed;5
1691.0;2154;Directed;18
1736.0;2154;Directed;2
1743.0;2154;Directed;111
1752.0;2154;Directed;3
1795.0;2154;Directed;18
1808.0;2154;Directed;199
1825.0;2154;Directed;3
;2154;Directed;10
1916.0;2154;Directed;27
1917.0;2154;Directed;10
1923.0;2154;Directed;1
1929.0;2154;Directed;1
1931.0;2154;Directed;4
1959.0;2154;Directed;12
2011.0;2154;Directed;8
2021.0;2154;Directed;11
2044.0;2154;Directed;4
2121.0;2154;Directed;1
2126.0;2154;Directed;10
658.0;2155;Directed;1
666.0;2155;Directed;2
742.0;2155;Directed;2
784.0;2155;Directed;7
867.0;2155;Directed;30
874.0;2155;Directed;2
902.0;2155;Directed;3
1062.0;2155;Directed;1
1071.0;2155;Directed;11
1299.0;2155;Directed;2
1359.0;2155;Directed;4
1557.0;2155;Directed;1
1691.0;2155;Directed;2
1743.0;2155;Directed;3
1808.0;2155;Directed;1
1916.0;2155;Directed;2
1923.0;2155;Directed;1
1929.0;2155;Directed;1
1959.0;2155;Directed;1
2121.0;2155;Directed;1
1818.0;2156;Directed;5
1355.0;2157;Directed;1
;2158;Directed;1
1128.0;2158;Directed;1
;2158;Directed;2
2117.0;2158;Directed;2
2158.0;2158;Directed;1
861.0;2159;Directed;2
1293.0;2159;Directed;5
1352.0;2159;Directed;7
;2160;Directed;1
1352.0;2161;Directed;1
1361.0;2162;Directed;6
1635.0;2163;Directed;1
2035.0;2164;Directed;1
2075.0;2164;Directed;2
;2165;Directed;1
;2166;Directed;1
;2166;Directed;1
1133.0;2167;Directed;6
;2167;Directed;1
2224.0;2168;Directed;1
;2169;Directed;2
;2170;Directed;1
;2171;Directed;1
;2171;Directed;1
1361.0;2172;Directed;6
628.0;2173;Directed;3
658.0;2173;Directed;16
666.0;2173;Directed;74
742.0;2173;Directed;8
746.0;2173;Directed;31
784.0;2173;Directed;2
867.0;2173;Directed;11
874.0;2173;Directed;23
902.0;2173;Directed;52
903.0;2173;Directed;2
907.0;2173;Directed;4
1065.0;2173;Directed;11
1071.0;2173;Directed;198
1131.0;2173;Directed;3
1214.0;2173;Directed;2
1292.0;2173;Directed;6
1299.0;2173;Directed;15
1606.0;2173;Directed;4
1736.0;2173;Directed;2
1743.0;2173;Directed;42
1752.0;2173;Directed;3
1808.0;2173;Directed;188
1916.0;2173;Directed;8
1931.0;2173;Directed;3
1959.0;2173;Directed;6
2011.0;2173;Directed;4
2021.0;2173;Directed;5
2126.0;2173;Directed;4
1824.0;2174;Directed;2
;2175;Directed;1
;2175;Directed;1
;2176;Directed;1
1361.0;2177;Directed;6
976.0;2178;Directed;1
1361.0;2179;Directed;6
658.0;2180;Directed;1
767.0;2180;Directed;1
874.0;2180;Directed;4
884.0;2180;Directed;1
980.0;2180;Directed;1
1601.0;2180;Directed;2
2282.0;2180;Directed;1
1601.0;2181;Directed;1
874.0;2182;Directed;4
884.0;2182;Directed;1
980.0;2182;Directed;1
1601.0;2182;Directed;2
1691.0;2182;Directed;1
2282.0;2182;Directed;1
784.0;2183;Directed;2
867.0;2183;Directed;6
;2184;Directed;1
;2184;Directed;1
588.0;2185;Directed;1
2159.0;2186;Directed;1
1361.0;2187;Directed;6
;2188;Directed;1
;2189;Directed;1
1288.0;2190;Directed;1
880.0;2191;Directed;6
1132.0;2191;Directed;3
1286.0;2191;Directed;2
1467.0;2191;Directed;4
1753.0;2191;Directed;6
1825.0;2191;Directed;2
2113.0;2191;Directed;2
;2192;Directed;1
;2193;Directed;1
;2194;Directed;1
767.0;2195;Directed;2
884.0;2195;Directed;1
1601.0;2195;Directed;1
2282.0;2195;Directed;2
890.0;2196;Directed;2
1691.0;2197;Directed;5
;2198;Directed;2
767.0;2199;Directed;1
2282.0;2199;Directed;1
2011.0;2200;Directed;3
1772.0;2201;Directed;1
1691.0;2202;Directed;5
;2203;Directed;1
765.0;2204;Directed;2
886.0;2204;Directed;4
1825.0;2204;Directed;2
1288.0;2205;Directed;1
2588.0;2206;Directed;1
610.0;2207;Directed;1
1772.0;2207;Directed;1
;2208;Directed;1
;2209;Directed;1
;2210;Directed;1
;2210;Directed;1
;2211;Directed;1
1920.0;2212;Directed;1
2116.0;2212;Directed;1
867.0;2213;Directed;3
1361.0;2213;Directed;6
;2214;Directed;1
1632.0;2215;Directed;1
;2216;Directed;1
867.0;2217;Directed;11
2159.0;2218;Directed;2
1288.0;2219;Directed;1
1950.0;2220;Directed;1
2143.0;2220;Directed;1
;2221;Directed;1
914.0;2222;Directed;1
2011.0;2222;Directed;2
;2223;Directed;2
2224.0;2224;Directed;1
2293.0;2224;Directed;2
610.0;2225;Directed;1
1772.0;2225;Directed;1
;2226;Directed;1
;2226;Directed;1
2293.0;2227;Directed;2
;2228;Directed;1
;2228;Directed;1
;2229;Directed;1
;2229;Directed;1
1288.0;2230;Directed;1
1361.0;2231;Directed;6
;2232;Directed;1
;2232;Directed;1
1171.0;2233;Directed;1
;2234;Directed;1
2617.0;2235;Directed;1
2236.0;2236;Directed;15
765.0;2237;Directed;2
886.0;2237;Directed;4
1825.0;2237;Directed;2
2293.0;2238;Directed;2
978.0;2239;Directed;1
1361.0;2239;Directed;6
1601.0;2239;Directed;1
665.0;2240;Directed;2
1133.0;2241;Directed;2
2293.0;2242;Directed;2
;2243;Directed;1
1288.0;2244;Directed;1
1635.0;2245;Directed;2
;2246;Directed;2
;2247;Directed;1
;2247;Directed;1
;2247;Directed;1
2037.0;2248;Directed;1
1772.0;2249;Directed;1
1804.0;2250;Directed;1
;2251;Directed;1
;2251;Directed;1
;2252;Directed;1
1361.0;2253;Directed;6
;2254;Directed;1
1601.0;2255;Directed;1
654.0;2256;Directed;2
783.0;2256;Directed;2
880.0;2256;Directed;22
898.0;2256;Directed;2
1132.0;2256;Directed;7
1467.0;2256;Directed;4
1668.0;2256;Directed;18
1753.0;2256;Directed;10
1825.0;2256;Directed;1
1944.0;2256;Directed;2
1288.0;2257;Directed;1
;2258;Directed;1
;2258;Directed;1
1951.0;2259;Directed;1
1361.0;2260;Directed;6
2011.0;2260;Directed;2
;2261;Directed;1
1635.0;2262;Directed;1
642.0;2263;Directed;1
1356.0;2263;Directed;1
1635.0;2263;Directed;1
1802.0;2263;Directed;1
;2264;Directed;1
;2264;Directed;1
;2265;Directed;1
1171.0;2266;Directed;1
;2267;Directed;3
1920.0;2268;Directed;1
1941.0;2268;Directed;2
836.0;2269;Directed;5
1073.0;2269;Directed;5
1795.0;2269;Directed;6
1772.0;2270;Directed;1
;2271;Directed;2
;2272;Directed;1
;2272;Directed;1
1606.0;2273;Directed;4
1635.0;2274;Directed;1
;2275;Directed;1
;2275;Directed;1
;2276;Directed;1
;2277;Directed;1
;2277;Directed;1
;2278;Directed;1
1818.0;2279;Directed;3
2156.0;2279;Directed;1
;2280;Directed;1
;2281;Directed;1
;2281;Directed;1
767.0;2282;Directed;1
2282.0;2283;Directed;1
1288.0;2284;Directed;1
1593.0;2285;Directed;1
1635.0;2285;Directed;3
1772.0;2286;Directed;1
767.0;2287;Directed;4
;2288;Directed;2
1288.0;2289;Directed;1
;2290;Directed;1
;2290;Directed;1
2291.0;2291;Directed;1
;2292;Directed;1
;2292;Directed;1
2224.0;2293;Directed;1
2293.0;2293;Directed;2
1825.0;1;Directed;2
1742.0;2294;Directed;1
1132.0;2295;Directed;1
1132.0;2296;Directed;4
1571.0;2297;Directed;1
1670.0;17;Directed;8
1571.0;2298;Directed;1
1571.0;2299;Directed;2
1825.0;2300;Directed;2
1742.0;2301;Directed;2
1571.0;2302;Directed;1
1825.0;19;Directed;1
1571.0;2303;Directed;2
1825.0;22;Directed;1
1825.0;23;Directed;2
765.0;24;Directed;8
1132.0;25;Directed;2
765.0;2304;Directed;1
765.0;2305;Directed;3
1825.0;2306;Directed;1
1119.0;29;Directed;16
1825.0;30;Directed;1
874.0;2307;Directed;3
1825.0;33;Directed;1
874.0;36;Directed;2
1119.0;36;Directed;3
1670.0;36;Directed;10
1742.0;36;Directed;2
1132.0;2308;Directed;1
1119.0;44;Directed;2
874.0;51;Directed;3
874.0;2309;Directed;2
1825.0;56;Directed;7
1825.0;2310;Directed;1
1119.0;58;Directed;1
1571.0;2311;Directed;1
1119.0;60;Directed;4
874.0;61;Directed;11
1119.0;2312;Directed;1
874.0;62;Directed;1
874.0;64;Directed;2
1571.0;69;Directed;26
765.0;70;Directed;21
1571.0;71;Directed;37
1742.0;71;Directed;52
1132.0;2313;Directed;1
1825.0;73;Directed;1
874.0;76;Directed;5
1670.0;76;Directed;3
1119.0;78;Directed;11
1825.0;78;Directed;2
1119.0;2314;Directed;3
1825.0;85;Directed;5
1825.0;88;Directed;5
1742.0;2315;Directed;4
1742.0;2316;Directed;1
1825.0;89;Directed;6
1825.0;90;Directed;1
1742.0;2317;Directed;14
1571.0;2318;Directed;4
1571.0;2319;Directed;1
1119.0;92;Directed;15
1132.0;94;Directed;17
1825.0;94;Directed;7
1119.0;95;Directed;1
765.0;2320;Directed;2
765.0;97;Directed;2
874.0;2321;Directed;28
874.0;2322;Directed;182
1119.0;99;Directed;1
1132.0;99;Directed;6
1825.0;99;Directed;5
874.0;2323;Directed;1
1742.0;100;Directed;3
1132.0;101;Directed;10
1825.0;101;Directed;7
765.0;102;Directed;3
874.0;2324;Directed;1
765.0;2325;Directed;153
1119.0;105;Directed;4
1119.0;108;Directed;2
1670.0;2326;Directed;1
874.0;2327;Directed;2
1670.0;115;Directed;4
1571.0;2328;Directed;2
1742.0;2329;Directed;2
1119.0;2330;Directed;1
1571.0;2331;Directed;1
1742.0;2332;Directed;1
874.0;2333;Directed;5
874.0;2334;Directed;2
1132.0;2335;Directed;2
1742.0;2336;Directed;2
765.0;121;Directed;1
1571.0;2337;Directed;3
1132.0;2338;Directed;1
1132.0;122;Directed;3
874.0;2339;Directed;1
1132.0;2340;Directed;1
1132.0;2341;Directed;5
1742.0;2342;Directed;1
1825.0;2343;Directed;1
1825.0;2344;Directed;1
765.0;2345;Directed;3
1119.0;2345;Directed;5
1119.0;2346;Directed;2
765.0;128;Directed;9
1742.0;2347;Directed;1
765.0;2348;Directed;1
1571.0;2349;Directed;2
765.0;2350;Directed;8
1571.0;139;Directed;101
1742.0;139;Directed;14
1571.0;2351;Directed;5
1119.0;143;Directed;4
1119.0;146;Directed;2
1670.0;146;Directed;1
1742.0;146;Directed;1
1670.0;148;Directed;2
1571.0;155;Directed;1
1119.0;2352;Directed;1
1571.0;159;Directed;53
1742.0;159;Directed;1
765.0;2353;Directed;5
1825.0;160;Directed;16
1119.0;2354;Directed;1
1119.0;2355;Directed;1
1132.0;2356;Directed;2
765.0;2357;Directed;4
1571.0;162;Directed;13
874.0;164;Directed;2
1119.0;2358;Directed;2
1119.0;2359;Directed;1
874.0;2360;Directed;1
630.0;172;Directed;1
1670.0;172;Directed;49
874.0;173;Directed;5
1742.0;2361;Directed;1
874.0;2362;Directed;5
1571.0;182;Directed;3
630.0;184;Directed;1
1670.0;184;Directed;65
874.0;2363;Directed;4
1571.0;2364;Directed;1
1571.0;2365;Directed;1
1571.0;2366;Directed;1
1119.0;2367;Directed;1
874.0;2368;Directed;1
1132.0;188;Directed;3
1132.0;2369;Directed;2
1119.0;2370;Directed;1
1132.0;2371;Directed;1
765.0;2372;Directed;3
1742.0;2373;Directed;1
1571.0;193;Directed;1
1571.0;194;Directed;4
1825.0;2374;Directed;1
874.0;2375;Directed;13
1571.0;2376;Directed;8
1742.0;2377;Directed;11
1742.0;2378;Directed;1
874.0;2379;Directed;1
765.0;2380;Directed;1
1742.0;2381;Directed;1
1571.0;2382;Directed;3
1119.0;2383;Directed;1
874.0;2384;Directed;2
1825.0;2385;Directed;1
1132.0;203;Directed;12
1132.0;205;Directed;2
874.0;212;Directed;1
765.0;2386;Directed;3
765.0;2387;Directed;57
1571.0;2388;Directed;141
1742.0;2389;Directed;7
874.0;214;Directed;1
1132.0;215;Directed;4
1825.0;215;Directed;1
1742.0;2390;Directed;1
874.0;2391;Directed;1
1132.0;2392;Directed;2
1119.0;226;Directed;2
1825.0;227;Directed;4
765.0;2393;Directed;2
1119.0;232;Directed;3
874.0;234;Directed;1
1825.0;236;Directed;2
874.0;2394;Directed;1
